bseTest, 000212, 294, 297, SHVR, 12341, 20, 617.050000, ZIC, 10535, 20, 526.750000, 
bseTest, 000212, 294, 299, SHVR, 12450, 20, 622.500000, ZIC, 10614, 20, 530.700000, 
bseTest, 000212, 293, 299, SHVR, 12633, 20, 631.650000, ZIC, 10647, 20, 532.350000, 
bseTest, 000213, 294, 296, SHVR, 12824, 20, 641.200000, ZIC, 10842, 20, 542.100000, 
bseTest, 000213, 294, 296, SHVR, 13074, 20, 653.700000, ZIC, 10842, 20, 542.100000, 
bseTest, 000213, 293, 296, SHVR, 13200, 20, 660.000000, ZIC, 10842, 20, 542.100000, 
bseTest, 000214, 291, 296, SHVR, 13324, 20, 666.200000, ZIC, 10842, 20, 542.100000, 
bseTest, 000216, 275, 294, SHVR, 13380, 20, 669.000000, ZIC, 10862, 20, 543.100000, 
bseTest, 000216, 262, 294, SHVR, 13380, 20, 669.000000, ZIC, 10888, 20, 544.400000, 
bseTest, 000224, 262, 313, SHVR, 13496, 20, 674.800000, ZIC, 10908, 20, 545.400000, 
bseTest, 000225, 262, 367, SHVR, 13496, 20, 674.800000, ZIC, 10936, 20, 546.800000, 
bseTest, 000240, 186, 344, SHVR, 13711, 20, 685.550000, ZIC, 11045, 20, 552.250000, 
bseTest, 000241, 320, 339, SHVR, 13854, 20, 692.700000, ZIC, 11093, 20, 554.650000, 
bseTest, 000241, 320, 337, SHVR, 13971, 20, 698.550000, ZIC, 11335, 20, 566.750000, 
bseTest, 000241, 319, 336, SHVR, 14065, 20, 703.250000, ZIC, 11515, 20, 575.750000, 
bseTest, 000241, 317, 333, SHVR, 14223, 20, 711.150000, ZIC, 11718, 20, 585.900000, 
bseTest, 000242, 317, 320, SHVR, 14412, 20, 720.600000, ZIC, 11718, 20, 585.900000, 
bseTest, 000242, 317, 320, SHVR, 14412, 20, 720.600000, ZIC, 11809, 20, 590.450000, 
bseTest, 000242, 319, 322, SHVR, 14562, 20, 728.100000, ZIC, 11809, 20, 590.450000, 
bseTest, 000242, 318, 321, SHVR, 14568, 20, 728.400000, ZIC, 12036, 20, 601.800000, 
